Id;playerId;guess;score;session;createdAt;submissionOrder;level;lookedAtHelp;usedHelp;timeLookingAtHelp;version;month;day;hour;minute;second;ms;one;two;three;four;five;six;seven;eight
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[0, 0, 0, 1, 0, 0, 0, 1];22;2;2015-10-07T12:15:39.078Z;16;1;0;FALSE;0;0.2.3;10;7;12;15;39;78;0;0;0;1;0;0;0;1
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[0, 0, 0, 0, 0, 0, 0, 1];20;2;2015-10-07T12:15:41.660Z;17;1;0;FALSE;0;0.2.3;10;7;12;15;41;660;0;0;0;0;0;0;0;1
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[1, 0, 1, 0, 1, 0, 1, 1];24;2;2015-10-07T12:15:51.857Z;18;1;0;FALSE;0;0.2.3;10;7;12;15;51;857;1;0;1;0;1;0;1;1
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[1, 1, 0, 1, 0, 1, 0, 1];24;2;2015-10-07T12:15:58.313Z;19;1;0;FALSE;0;0.2.3;10;7;12;15;58;313;1;1;0;1;0;1;0;1
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[1, 1, 0, 1, 0, 1, 0, 0];22;2;2015-10-07T12:16:01.339Z;20;1;0;FALSE;0;0.2.3;10;7;12;16;1;339;1;1;0;1;0;1;0;0
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[1, 1, 0, 1, 0, 0, 0, 0];20;2;2015-10-07T12:16:04.489Z;21;1;0;FALSE;0;0.2.3;10;7;12;16;4;489;1;1;0;1;0;0;0;0
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[1, 1, 0, 1, 0, 1, 0, 1];24;2;2015-10-07T12:16:09.073Z;22;1;0;FALSE;0;0.2.3;10;7;12;16;9;73;1;1;0;1;0;1;0;1
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[0, 1, 0, 1, 0, 1, 0, 1];26;2;2015-10-07T12:16:12.864Z;23;1;0;FALSE;0;0.2.3;10;7;12;16;12;864;0;1;0;1;0;1;0;1
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[1, 0, 1, 0, 1, 0, 1, 0];26;2;2015-10-07T12:16:22.117Z;24;1;0;FALSE;0;0.2.3;10;7;12;16;22;117;1;0;1;0;1;0;1;0
7101006;33c2b817b1f92ea5fac9b613bec00718cd72cb93;[1, 0, 1, 0, 1, 0, 1, 1];24;2;2015-10-07T12:16:24.731Z;25;1;0;FALSE;0;0.2.3;10;7;12;16;24;731;1;0;1;0;1;0;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 0, 0, 0, 0, 0, 0, 0];0;7;2015-10-07T12:08:01.419Z;1;0;0;FALSE;0;0.2.3;10;7;12;8;1;419;0;0;0;0;0;0;0;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 0, 0, 0, 1, 1, 1, 1];12;7;2015-10-07T12:08:06.086Z;2;0;0;FALSE;0;0.2.3;10;7;12;8;6;86;0;0;0;0;1;1;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 1, 1, 1, 1, 1, 1];18;8;2015-10-07T12:08:31.857Z;1;1;0;FALSE;0;0.2.3;10;7;12;8;31;857;1;1;1;1;1;1;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 1, 1, 0, 0, 0, 0];18;8;2015-10-07T12:08:37.634Z;2;1;0;FALSE;0;0.2.3;10;7;12;8;37;634;1;1;1;1;0;0;0;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 0, 0, 0, 1, 1, 1, 1];18;8;2015-10-07T12:08:43.619Z;3;1;0;FALSE;0;0.2.3;10;7;12;8;43;619;0;0;0;0;1;1;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 0, 1, 0, 1, 0, 1];26;8;2015-10-07T12:08:48.235Z;4;1;0;FALSE;0;0.2.3;10;7;12;8;48;235;0;1;0;1;0;1;0;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 1, 0, 1, 0, 1, 0];26;8;2015-10-07T12:08:58.771Z;5;1;0;FALSE;0;0.2.3;10;7;12;8;58;771;1;0;1;0;1;0;1;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 1, 1, 1, 1, 1, 1];20;8;2015-10-07T12:09:25.285Z;6;1;0;FALSE;0;0.2.3;10;7;12;9;25;285;0;1;1;1;1;1;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 1, 1, 1, 1, 1, 1];20;8;2015-10-07T12:09:28.707Z;7;1;0;FALSE;0;0.2.3;10;7;12;9;28;707;1;0;1;1;1;1;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 0, 1, 1, 1, 1, 1];20;8;2015-10-07T12:09:31.185Z;8;1;0;FALSE;0;0.2.3;10;7;12;9;31;185;1;1;0;1;1;1;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 0, 1, 1, 0, 1, 1];22;8;2015-10-07T12:09:48.735Z;9;1;0;FALSE;0;0.2.3;10;7;12;9;48;735;1;1;0;1;1;0;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 0, 1, 0, 0, 1, 0, 0];22;8;2015-10-07T12:09:55.810Z;10;1;0;FALSE;0;0.2.3;10;7;12;9;55;810;0;0;1;0;0;1;0;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 1, 1, 0, 1, 1, 1];22;8;2015-10-07T12:10:10.962Z;11;1;0;FALSE;0;0.2.3;10;7;12;10;10;962;1;0;1;1;0;1;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 0, 1, 1, 0, 1, 1];24;8;2015-10-07T12:11:42.616Z;12;1;0;FALSE;0;0.2.3;10;7;12;11;42;616;0;1;0;1;1;0;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 0, 0, 1, 0, 0, 0];22;8;2015-10-07T12:12:10.067Z;13;1;0;FALSE;0;0.2.3;10;7;12;12;10;67;0;1;0;0;1;0;0;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 1, 0, 1, 0, 1, 0];30;8;2015-10-07T12:13:05.154Z;14;1;0;FALSE;0;0.2.3;10;7;12;13;5;154;0;1;1;0;1;0;1;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 1, 0, 1, 0, 1, 1];28;8;2015-10-07T12:13:12.089Z;15;1;0;FALSE;0;0.2.3;10;7;12;13;12;89;0;1;1;0;1;0;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 1, 0, 1, 1, 1, 0];28;8;2015-10-07T12:13:16.158Z;16;1;0;FALSE;0;0.2.3;10;7;12;13;16;158;0;1;1;0;1;1;1;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 1, 1, 1, 0, 1, 0];24;8;2015-10-07T12:13:20.792Z;17;1;0;FALSE;0;0.2.3;10;7;12;13;20;792;0;1;1;1;1;0;1;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 0, 0, 1, 0, 1, 0];24;8;2015-10-07T12:13:26.827Z;18;1;0;FALSE;0;0.2.3;10;7;12;13;26;827;0;1;0;0;1;0;1;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 1, 0, 1, 0, 1, 0];24;8;2015-10-07T12:13:35.021Z;19;1;0;FALSE;0;0.2.3;10;7;12;13;35;21;1;1;1;0;1;0;1;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 1, 0, 0, 0, 1, 0];28;8;2015-10-07T12:13:52.961Z;20;1;0;FALSE;0;0.2.3;10;7;12;13;52;961;0;1;1;0;0;0;1;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 0, 0, 1, 0, 1, 0, 1];30;8;2015-10-07T12:14:59.059Z;21;1;0;FALSE;0;0.2.3;10;7;12;14;59;59;1;0;0;1;0;1;0;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 1, 0, 1, 0, 0, 0];22;8;2015-10-07T12:16:43.827Z;22;1;0;FALSE;0;0.2.3;10;7;12;16;43;827;1;1;1;0;1;0;0;0
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 0, 0, 1, 0, 1, 1, 1];22;8;2015-10-07T12:16:54.662Z;23;1;0;FALSE;0;0.2.3;10;7;12;16;54;662;0;0;0;1;0;1;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[0, 1, 0, 1, 1, 0, 1, 1];24;8;2015-10-07T12:17:37.627Z;24;1;0;FALSE;0;0.2.3;10;7;12;17;37;627;0;1;0;1;1;0;1;1
7101007;503e189966c013caa7e51302f0e47d574af899e0;[1, 1, 0, 1, 1, 0, 0, 1];28;8;2015-10-07T12:17:46.297Z;25;1;0;FALSE;0;0.2.3;10;7;12;17;46;297;1;1;0;1;1;0;0;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 0, 0, 0, 1, 1, 1, 1];12;6;2015-10-07T12:10:48.307Z;1;0;0;FALSE;0;0.2.3;10;7;12;10;48;307;0;0;0;0;1;1;1;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 1, 1, 1, 1, 1, 1, 1];18;7;2015-10-07T12:11:11.373Z;1;1;0;FALSE;0;0.2.3;10;7;12;11;11;373;1;1;1;1;1;1;1;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 1, 1, 1, 1, 1, 1, 0];20;7;2015-10-07T12:11:21.656Z;2;1;0;FALSE;0;0.2.3;10;7;12;11;21;656;1;1;1;1;1;1;1;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 1, 1, 1, 1, 1, 0];22;7;2015-10-07T12:11:29.556Z;3;1;0;FALSE;0;0.2.3;10;7;12;11;29;556;1;0;1;1;1;1;1;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 1, 0, 0, 1, 1, 0];30;7;2015-10-07T12:11:33.721Z;4;1;0;FALSE;0;0.2.3;10;7;12;11;33;721;1;0;1;0;0;1;1;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 0, 0, 0, 1, 0];22;7;2015-10-07T12:11:38.325Z;5;1;0;FALSE;0;0.2.3;10;7;12;11;38;325;1;0;0;0;0;0;1;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 0, 0, 1, 1, 0];28;7;2015-10-07T12:11:41.622Z;6;1;0;FALSE;0;0.2.3;10;7;12;11;41;622;1;0;0;0;0;1;1;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 0, 0, 1, 0, 0];22;7;2015-10-07T12:11:45.112Z;7;1;0;FALSE;0;0.2.3;10;7;12;11;45;112;1;0;0;0;0;1;0;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 1, 0, 1, 0, 1];30;7;2015-10-07T12:11:48.864Z;8;1;0;FALSE;0;0.2.3;10;7;12;11;48;864;1;0;0;1;0;1;0;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 1, 0, 1, 0, 1, 0, 1];26;7;2015-10-07T12:11:58.677Z;9;1;0;FALSE;0;0.2.3;10;7;12;11;58;677;0;1;0;1;0;1;0;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 1, 1, 1, 0, 1, 0, 1];24;7;2015-10-07T12:12:01.239Z;10;1;0;FALSE;0;0.2.3;10;7;12;12;1;239;0;1;1;1;0;1;0;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 1, 1, 1, 1, 0, 0, 1];28;7;2015-10-07T12:12:04.996Z;11;1;0;FALSE;0;0.2.3;10;7;12;12;4;996;0;1;1;1;1;0;0;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 1, 1, 1, 1, 0, 1, 0];24;7;2015-10-07T12:12:09.110Z;12;1;0;FALSE;0;0.2.3;10;7;12;12;9;110;0;1;1;1;1;0;1;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 0, 0, 0, 0, 0];20;7;2015-10-07T12:12:26.455Z;13;1;0;FALSE;0;0.2.3;10;7;12;12;26;455;1;0;0;0;0;0;0;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 1, 1, 1, 1, 1, 1];20;7;2015-10-07T12:12:32.653Z;14;1;0;FALSE;0;0.2.3;10;7;12;12;32;653;1;0;1;1;1;1;1;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 1, 1, 1, 1, 1];26;7;2015-10-07T12:12:37.993Z;15;1;0;FALSE;0;0.2.3;10;7;12;12;37;993;1;0;0;1;1;1;1;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 0, 1, 1, 1, 1];20;7;2015-10-07T12:12:42.124Z;16;1;0;FALSE;0;0.2.3;10;7;12;12;42;124;1;0;0;0;1;1;1;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 0, 1, 0, 1, 1];22;7;2015-10-07T12:12:44.964Z;17;1;0;FALSE;0;0.2.3;10;7;12;12;44;964;1;0;0;0;1;0;1;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 0, 1, 0, 0, 1];28;7;2015-10-07T12:12:47.630Z;18;1;0;FALSE;0;0.2.3;10;7;12;12;47;630;1;0;0;0;1;0;0;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 0, 0, 0, 0, 0, 0, 1];22;7;2015-10-07T12:12:50.780Z;19;1;0;FALSE;0;0.2.3;10;7;12;12;50;780;1;0;0;0;0;0;0;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 1, 0, 1, 0, 1, 1, 1];22;7;2015-10-07T12:12:55.823Z;20;1;0;FALSE;0;0.2.3;10;7;12;12;55;823;1;1;0;1;0;1;1;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[1, 1, 0, 1, 1, 0, 1, 1];22;7;2015-10-07T12:13:01.126Z;21;1;0;FALSE;0;0.2.3;10;7;12;13;1;126;1;1;0;1;1;0;1;1
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 1, 1, 1, 1, 1, 1, 0];22;7;2015-10-07T12:13:11.585Z;22;1;0;FALSE;0;0.2.3;10;7;12;13;11;585;0;1;1;1;1;1;1;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 1, 1, 0, 0, 1, 1, 0];34;7;2015-10-07T12:13:14.948Z;23;1;0;FALSE;0;0.2.3;10;7;12;13;14;948;0;1;1;0;0;1;1;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 1, 1, 0, 0, 1, 0, 0];28;7;2015-10-07T12:13:22.210Z;24;1;0;FALSE;0;0.2.3;10;7;12;13;22;210;0;1;1;0;0;1;0;0
7101008;5cc554eb3aa4b30e473f16469eba782206464010;[0, 1, 1, 0, 0, 1, 1, 1];28;7;2015-10-07T12:13:23.764Z;25;1;0;FALSE;0;0.2.3;10;7;12;13;23;764;0;1;1;0;0;1;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 0, 0, 1, 0, 0, 0];1;1;2015-10-07T12:20:38.014Z;1;0;0;FALSE;0;0.2.3;10;7;12;20;38;14;0;0;0;0;1;0;0;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 0, 0, 1, 1, 1, 1];12;1;2015-10-07T12:20:50.766Z;2;0;0;FALSE;0;0.2.3;10;7;12;20;50;766;0;0;0;0;1;1;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 1, 0, 0, 0, 0, 0, 0];18;2;2015-10-07T12:21:51.737Z;1;1;0;FALSE;0;0.2.3;10;7;12;21;51;737;1;1;0;0;0;0;0;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 1, 1, 1, 1, 1, 1, 1];18;2;2015-10-07T12:22:00.919Z;2;1;0;FALSE;0;0.2.3;10;7;12;22;0;919;1;1;1;1;1;1;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 1, 1, 1, 0, 0, 0, 0];18;2;2015-10-07T12:22:27.003Z;3;1;0;FALSE;0;0.2.3;10;7;12;22;27;3;1;1;1;1;0;0;0;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 0, 0, 0, 1, 1, 1];20;2;2015-10-07T12:22:49.048Z;4;1;0;FALSE;0;0.2.3;10;7;12;22;49;48;0;0;0;0;0;1;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 0, 1, 1, 1, 1, 1];20;2;2015-10-07T12:23:00.229Z;5;1;0;FALSE;0;0.2.3;10;7;12;23;0;229;0;0;0;1;1;1;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 1, 1, 1, 1, 1, 1, 1];20;2;2015-10-07T12:23:11.334Z;6;1;0;FALSE;0;0.2.3;10;7;12;23;11;334;0;1;1;1;1;1;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 0, 1, 0, 1, 0, 1, 0];26;2;2015-10-07T12:23:16.899Z;7;1;0;FALSE;0;0.2.3;10;7;12;23;16;899;1;0;1;0;1;0;1;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 0, 0, 0, 1, 0, 1, 0];24;2;2015-10-07T12:23:51.454Z;8;1;0;FALSE;0;0.2.3;10;7;12;23;51;454;1;0;0;0;1;0;1;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 0, 1, 1, 1, 0, 1, 0];24;2;2015-10-07T12:24:31.469Z;9;1;0;FALSE;0;0.2.3;10;7;12;24;31;469;1;0;1;1;1;0;1;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 0, 1, 0, 1, 1, 1, 0];24;2;2015-10-07T12:26:50.629Z;10;1;0;FALSE;0;0.2.3;10;7;12;26;50;629;1;0;1;0;1;1;1;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 0, 0, 0, 1, 0, 0, 0];22;2;2015-10-07T12:27:16.254Z;11;1;0;FALSE;0;0.2.3;10;7;12;27;16;254;1;0;0;0;1;0;0;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 1, 0, 1, 0, 1, 0, 1];26;2;2015-10-07T12:27:31.165Z;12;1;0;FALSE;0;0.2.3;10;7;12;27;31;165;0;1;0;1;0;1;0;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 1, 0, 1, 1, 0, 1, 1];22;2;2015-10-07T12:27:44.660Z;13;1;0;FALSE;0;0.2.3;10;7;12;27;44;660;1;1;0;1;1;0;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 0, 1, 0, 1, 1, 1, 1];22;2;2015-10-07T12:29:29.314Z;14;1;0;FALSE;0;0.2.3;10;7;12;29;29;314;1;0;1;0;1;1;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 0, 1, 0, 1, 0, 1, 1];24;2;2015-10-07T12:29:49.478Z;15;1;0;FALSE;0;0.2.3;10;7;12;29;49;478;1;0;1;0;1;0;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 1, 0, 1, 0, 1, 1];22;2;2015-10-07T12:30:00.279Z;16;1;0;FALSE;0;0.2.3;10;7;12;30;0;279;0;0;1;0;1;0;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 1, 0, 1, 0, 1, 1, 1];22;2;2015-10-07T12:30:37.988Z;17;1;0;FALSE;0;0.2.3;10;7;12;30;37;988;1;1;0;1;0;1;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 1, 1, 0, 0, 0, 0, 0];20;2;2015-10-07T12:32:06.579Z;18;1;0;FALSE;0;0.2.3;10;7;12;32;6;579;1;1;1;0;0;0;0;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 1, 0, 1, 0, 0, 0];22;2;2015-10-07T12:37:26.212Z;19;1;0;FALSE;0;0.2.3;10;7;12;37;26;212;0;0;1;0;1;0;0;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 1, 0, 1, 1, 0, 0];20;2;2015-10-07T12:37:34.768Z;20;1;0;FALSE;0;0.2.3;10;7;12;37;34;768;0;0;1;0;1;1;0;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 1, 0, 1, 0, 1, 0];24;2;2015-10-07T12:37:38.916Z;21;1;0;FALSE;0;0.2.3;10;7;12;37;38;916;0;0;1;0;1;0;1;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 1, 0, 1, 0, 1, 1];22;2;2015-10-07T12:37:42.602Z;22;1;0;FALSE;0;0.2.3;10;7;12;37;42;602;0;0;1;0;1;0;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 1, 0, 1, 0, 1, 0];24;2;2015-10-07T12:37:46.733Z;23;1;0;FALSE;0;0.2.3;10;7;12;37;46;733;0;0;1;0;1;0;1;0
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[1, 0, 1, 1, 1, 0, 1, 1];22;2;2015-10-07T12:37:52.411Z;24;1;0;FALSE;0;0.2.3;10;7;12;37;52;411;1;0;1;1;1;0;1;1
7101009;615ebf441453b4267a53cc6c6860a66118a6685f;[0, 0, 1, 0, 0, 0, 0, 0];20;2;2015-10-07T12:38:01.717Z;25;1;0;FALSE;0;0.2.3;10;7;12;38;1;717;0;0;1;0;0;0;0;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 0, 0, 0, 1, 1, 1, 1];12;9;2015-10-07T12:13:52.302Z;1;0;0;FALSE;0;0.2.3;10;7;12;13;52;302;0;0;0;0;1;1;1;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 1, 1, 1, 1, 1, 1, 1];18;10;2015-10-07T12:14:25.825Z;1;1;0;FALSE;0;0.2.3;10;7;12;14;25;825;1;1;1;1;1;1;1;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 1, 1, 0, 1, 1, 1, 1];20;10;2015-10-07T12:14:42.737Z;2;1;0;FALSE;0;0.2.3;10;7;12;14;42;737;1;1;1;0;1;1;1;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 1, 1, 0, 1, 1, 0, 1];22;10;2015-10-07T12:14:51.424Z;3;1;0;FALSE;0;0.2.3;10;7;12;14;51;424;1;1;1;0;1;1;0;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 0, 1, 0, 1, 1, 0, 1];24;10;2015-10-07T12:14:55.017Z;4;1;0;FALSE;0;0.2.3;10;7;12;14;55;17;1;0;1;0;1;1;0;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 0, 0, 0, 0, 0, 0, 0];18;10;2015-10-07T12:15:00.976Z;5;1;0;FALSE;0;0.2.3;10;7;12;15;0;976;0;0;0;0;0;0;0;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 0, 0, 0, 0, 0, 0, 0];20;10;2015-10-07T12:15:04.224Z;6;1;0;FALSE;0;0.2.3;10;7;12;15;4;224;1;0;0;0;0;0;0;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 0, 1, 0, 1, 0, 1, 0];26;10;2015-10-07T12:15:11.014Z;7;1;0;FALSE;0;0.2.3;10;7;12;15;11;14;1;0;1;0;1;0;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 0, 1, 1, 1, 0, 1, 0];24;10;2015-10-07T12:15:14.679Z;8;1;0;FALSE;0;0.2.3;10;7;12;15;14;679;1;0;1;1;1;0;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 0, 1, 0, 1, 0, 1, 0];26;10;2015-10-07T12:15:17.686Z;9;1;0;FALSE;0;0.2.3;10;7;12;15;17;686;1;0;1;0;1;0;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 1, 1, 0, 1, 0, 1, 0];24;10;2015-10-07T12:15:21.257Z;10;1;0;FALSE;0;0.2.3;10;7;12;15;21;257;1;1;1;0;1;0;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 0, 0, 0, 1, 0, 1, 0];24;10;2015-10-07T12:15:26.607Z;11;1;0;FALSE;0;0.2.3;10;7;12;15;26;607;1;0;0;0;1;0;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 0, 1, 0, 1, 0, 1, 1];24;10;2015-10-07T12:15:33.309Z;12;1;0;FALSE;0;0.2.3;10;7;12;15;33;309;1;0;1;0;1;0;1;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[1, 0, 1, 0, 0, 0, 1, 1];22;10;2015-10-07T12:15:36.603Z;13;1;0;FALSE;0;0.2.3;10;7;12;15;36;603;1;0;1;0;0;0;1;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 0, 1, 0, 1, 0, 1];26;10;2015-10-07T12:15:49.779Z;14;1;0;FALSE;0;0.2.3;10;7;12;15;49;779;0;1;0;1;0;1;0;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 1, 0, 1, 1, 1, 0];28;10;2015-10-07T12:15:57.089Z;15;1;0;FALSE;0;0.2.3;10;7;12;15;57;89;0;1;1;0;1;1;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 1, 1, 1, 1, 1, 0];22;10;2015-10-07T12:16:00.871Z;16;1;0;FALSE;0;0.2.3;10;7;12;16;0;871;0;1;1;1;1;1;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 1, 1, 0, 1, 1, 0];28;10;2015-10-07T12:16:04.213Z;17;1;0;FALSE;0;0.2.3;10;7;12;16;4;213;0;1;1;1;0;1;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 1, 1, 0, 1, 0, 1];24;10;2015-10-07T12:16:08.515Z;18;1;0;FALSE;0;0.2.3;10;7;12;16;8;515;0;1;1;1;0;1;0;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 1, 0, 0, 1, 1, 0];34;10;2015-10-07T12:16:36.718Z;19;1;0;FALSE;0;0.2.3;10;7;12;16;36;718;0;1;1;0;0;1;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 0, 0, 0, 1, 1, 0];28;10;2015-10-07T12:16:46.095Z;20;1;0;FALSE;0;0.2.3;10;7;12;16;46;95;0;1;0;0;0;1;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 1, 0, 0, 0, 1, 0];28;10;2015-10-07T12:16:51.495Z;21;1;0;FALSE;0;0.2.3;10;7;12;16;51;495;0;1;1;0;0;0;1;0
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 1, 0, 0, 1, 1, 1];28;10;2015-10-07T12:16:56.561Z;22;1;0;FALSE;0;0.2.3;10;7;12;16;56;561;0;1;1;0;0;1;1;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 1, 0, 0, 1, 0, 1];30;10;2015-10-07T12:17:00.505Z;23;1;0;FALSE;0;0.2.3;10;7;12;17;0;505;0;1;1;0;0;1;0;1
7101010;64ff517040afef42f45222cfbe4fe987e38a61c8;[0, 1, 0, 0, 1, 1, 1, 0];22;10;2015-10-07T12:17:07.014Z;24;1;0;FALSE;0;0.2.3;10;7;12;17;7;14;0;1;0;0;1;1;1;0
